"seq","baseDate","sido","firstCnt","secondCnt","totalFirstCnt","totalSecondCnt","accumulatedFirstCnt","accumulatedSecondCnt"
"20210623_전라남도","2021-06-23 00:00:00",전라남도,1123,6476,712858,225495,711735,219019
"20210623_전라북도","2021-06-23 00:00:00",전라북도,1062,6533,648246,194603,647184,188070
"20210623_제주특별자치도","2021-06-23 00:00:00",제주특별자치도,378,1821,193711,55743,193333,53922
"20210623_충청남도","2021-06-23 00:00:00",충청남도,1235,7476,680388,206321,679153,198845
"20210623_충청북도","2021-06-23 00:00:00",충청북도,937,5863,513120,147212,512183,141349
"20210624_강원도","2021-06-24 00:00:00",강원도,782,4679,546625,155058,545843,150379
"20210624_경기도","2021-06-24 00:00:00",경기도,6281,23431,3456545,1003471,3450264,980040
"20210624_경상남도","2021-06-24 00:00:00",경상남도,2084,5804,997365,293421,995281,287617
"20210624_경상북도","2021-06-24 00:00:00",경상북도,1173,9463,870948,254806,869775,245343
"20210624_광주광역시","2021-06-24 00:00:00",광주광역시,396,2998,423642,131846,423246,128848
"20210624_대구광역시","2021-06-24 00:00:00",대구광역시,1899,5413,641113,181795,639214,176382
"20210624_대전광역시","2021-06-24 00:00:00",대전광역시,1113,3156,401398,119252,400285,116096
"20210624_부산광역시","2021-06-24 00:00:00",부산광역시,1946,9813,1089840,285163,1087894,275350
"20210624_서울특별시","2021-06-24 00:00:00",서울특별시,5777,22048,2802006,813666,2796229,791618
"20210624_세종특별자치시","2021-06-24 00:00:00",세종특별자치시,154,276,76911,23794,76757,23518
"20210624_울산광역시","2021-06-24 00:00:00",울산광역시,537,1300,292273,78355,291736,77055
"20210624_인천광역시","2021-06-24 00:00:00",인천광역시,1453,6659,794375,219004,792922,212345
"20210624_전국","2021-06-24 00:00:00",전국,28485,119117,15150121,4413494,15121636,4294377
"20210624_전라남도","2021-06-24 00:00:00",전라남도,1135,6059,715145,231791,714010,225732
"20210624_전라북도","2021-06-24 00:00:00",전라북도,938,6473,649954,201081,649016,194608
"20210624_제주특별자치도","2021-06-24 00:00:00",제주특별자치도,377,1517,194324,57317,193947,55800
"20210624_충청남도","2021-06-24 00:00:00",충청남도,1473,5348,682928,211727,681455,206379
"20210624_충청북도","2021-06-24 00:00:00",충청북도,967,4680,514729,151947,513762,147267
"20210625_강원도","2021-06-25 00:00:00",강원도,1019,4114,548462,159193,547443,155079
"20210625_경기도","2021-06-25 00:00:00",경기도,7696,22207,3469297,1026579,3461601,1004372
"20210625_경상남도","2021-06-25 00:00:00",경상남도,1542,4205,1000010,297667,998468,293462
"20210625_경상북도","2021-06-25 00:00:00",경상북도,859,8310,872654,263155,871795,254845
"20210625_광주광역시","2021-06-25 00:00:00",광주광역시,928,2457,425263,134346,424335,131889
"20210625_대구광역시","2021-06-25 00:00:00",대구광역시,2312,5276,644230,187104,641918,181828
"20210625_대전광역시","2021-06-25 00:00:00",대전광역시,1138,3277,403102,122557,401964,119280
"20210625_부산광역시","2021-06-25 00:00:00",부산광역시,1861,9523,1092941,294736,1091080,285213
"20210625_서울특별시","2021-06-25 00:00:00",서울특별시,6581,22040,2811191,835878,2804610,813838
"20210625_세종특별자치시","2021-06-25 00:00:00",세종특별자치시,206,162,77219,23956,77013,23794
"20210625_울산광역시","2021-06-25 00:00:00",울산광역시,719,1350,293467,79705,292748,78355
"20210625_인천광역시","2021-06-25 00:00:00",인천광역시,1467,5678,796739,224735,795272,219057
"20210625_전국","2021-06-25 00:00:00",전국,31320,106798,15199919,4521785,15168599,4414987
"20210625_전라남도","2021-06-25 00:00:00",전라남도,952,4494,716955,236318,716003,231824
"20210625_전라북도","2021-06-25 00:00:00",전라북도,777,5071,651441,206179,650664,201108
"20210625_제주특별자치도","2021-06-25 00:00:00",제주특별자치도,329,1623,194954,58947,194625,57324
"20210625_충청남도","2021-06-25 00:00:00",충청남도,1583,3905,685279,215670,683696,211765
"20210625_충청북도","2021-06-25 00:00:00",충청북도,1351,3106,516715,155060,515364,151954
"20210626_강원도","2021-06-26 00:00:00",강원도,1577,3380,550733,162574,549156,159194
"20210626_경기도","2021-06-26 00:00:00",경기도,11730,18943,3485739,1045962,3474009,1027019
"20210626_경상남도","2021-06-26 00:00:00",경상남도,3177,4168,1004546,301884,1001369,297716
"20210626_경상북도","2021-06-26 00:00:00",경상북도,1661,7312,875053,270470,873392,263158
"20210626_광주광역시","2021-06-26 00:00:00",광주광역시,1836,1709,427658,136094,425822,134385
"20210626_대구광역시","2021-06-26 00:00:00",대구광역시,3196,5087,648172,192191,644976,187104
"20210626_대전광역시","2021-06-26 00:00:00",대전광역시,1704,3247,405321,125812,403617,122565
"20210626_부산광역시","2021-06-26 00:00:00",부산광역시,2879,9589,1096862,304334,1093983,294745
"20210626_서울특별시","2021-06-26 00:00:00",서울특별시,7635,22720,2821282,858697,2813647,835977
"20210626_세종특별자치시","2021-06-26 00:00:00",세종특별자치시,285,251,77637,24207,77352,23956
"20210626_울산광역시","2021-06-26 00:00:00",울산광역시,1341,1004,295159,80728,293818,79724
"20210626_인천광역시","2021-06-26 00:00:00",인천광역시,2188,5697,799874,230463,797686,224766
"20210626_전국","2021-06-26 00:00:00",전국,46333,96129,15263225,4618918,15216892,4522789
"20210626_전라남도","2021-06-26 00:00:00",전라남도,1733,3410,719310,239751,717577,236341
"20210626_전라북도","2021-06-26 00:00:00",전라북도,1381,4120,653355,210299,651974,206179
"20210626_제주특별자치도","2021-06-26 00:00:00",제주특별자치도,670,1220,195818,60167,195148,58947
"20210626_충청남도","2021-06-26 00:00:00",충청남도,1935,3104,688000,218965,686065,215861
"20210626_충청북도","2021-06-26 00:00:00",충청북도,1405,1168,518706,156320,517301,155152
"20210627_강원도","2021-06-27 00:00:00",강원도,151,396,551669,162996,551518,162600
"20210627_경기도","2021-06-27 00:00:00",경기도,3852,10274,3493903,1056773,3490051,1046499
"20210627_경상남도","2021-06-27 00:00:00",경상남도,688,505,1006332,303038,1005644,302533
"20210627_경상북도","2021-06-27 00:00:00",경상북도,932,539,876782,271084,875850,270545
"20210627_광주광역시","2021-06-27 00:00:00",광주광역시,427,424,428626,136518,428199,136094
"20210627_대구광역시","2021-06-27 00:00:00",대구광역시,484,512,649524,192736,649040,192224
"20210627_대전광역시","2021-06-27 00:00:00",대전광역시,61,16,405826,125828,405765,125812
"20210627_부산광역시","2021-06-27 00:00:00",부산광역시,336,1119,1098007,305453,1097671,304334
"20210627_서울특별시","2021-06-27 00:00:00",서울특별시,2216,6655,2825885,865395,2823669,858740
"20210627_세종특별자치시","2021-06-27 00:00:00",세종특별자치시,84,113,77812,24320,77728,24207
"20210627_울산광역시","2021-06-27 00:00:00",울산광역시,48,,295596,80784,295548,80784
"20210627_인천광역시","2021-06-27 00:00:00",인천광역시,540,639,801260,231103,800720,230464
"20210627_전국","2021-06-27 00:00:00",전국,11159,22784,15290216,4643211,15279057,4620427
"20210627_전라남도","2021-06-27 00:00:00",전라남도,90,368,720029,240120,719939,239752
"20210627_전라북도","2021-06-27 00:00:00",전라북도,31,133,653999,210432,653968,210299
"20210627_제주특별자치도","2021-06-27 00:00:00",제주특별자치도,465,66,196436,60232,195971,60166
"20210627_충청남도","2021-06-27 00:00:00",충청남도,596,18,689132,219041,688536,219023
"20210627_충청북도","2021-06-27 00:00:00",충청북도,158,1007,519398,157358,519240,156351
"20210628_강원도","2021-06-28 00:00:00",강원도,,,551695,162996,551695,162996
"20210628_경기도","2021-06-28 00:00:00",경기도,,734,3493965,1057507,3493965,1056773
"20210628_경상남도","2021-06-28 00:00:00",경상남도,,,1006330,303038,1006330,303038
"20210628_경상북도","2021-06-28 00:00:00",경상북도,,,876789,271084,876789,271084
"20210628_광주광역시","2021-06-28 00:00:00",광주광역시,,,428623,136518,428623,136518
"20210628_대구광역시","2021-06-28 00:00:00",대구광역시,,,649515,192736,649515,192736
"20210628_대전광역시","2021-06-28 00:00:00",대전광역시,,,405803,125828,405803,125828
"20210628_부산광역시","2021-06-28 00:00:00",부산광역시,,,1098001,305453,1098001,305453
"20210628_서울특별시","2021-06-28 00:00:00",서울특별시,,,2825862,865395,2825862,865395
"20210628_세종특별자치시","2021-06-28 00:00:00",세종특별자치시,,,77818,24320,77818,24320
"20210628_울산광역시","2021-06-28 00:00:00",울산광역시,,,295592,80784,295592,80784
"20210628_인천광역시","2021-06-28 00:00:00",인천광역시,,,801294,231103,801294,231103
"20210628_전국","2021-06-28 00:00:00",전국,6,740,15290302,4643951,15290296,4643211
"20210628_전라남도","2021-06-28 00:00:00",전라남도,6,6,720065,240126,720059,240120
"20210628_전라북도","2021-06-28 00:00:00",전라북도,,,653998,210432,653998,210432
"20210628_제주특별자치도","2021-06-28 00:00:00",제주특별자치도,,,196436,60232,196436,60232
"20210628_충청남도","2021-06-28 00:00:00",충청남도,,,689111,219041,689111,219041
"20210628_충청북도","2021-06-28 00:00:00",충청북도,,,519405,157358,519405,157358
"20210629_강원도","2021-06-29 00:00:00",강원도,484,4030,552191,167040,551707,163010
"20210629_경기도","2021-06-29 00:00:00",경기도,1840,20533,3496012,1078635,3494172,1058102
"20210629_경상남도","2021-06-29 00:00:00",경상남도,967,8074,1007430,311296,1006463,303222
"20210629_경상북도","2021-06-29 00:00:00",경상북도,787,9265,877604,280442,876817,271177
"20210629_광주광역시","2021-06-29 00:00:00",광주광역시,566,2819,429198,139352,428632,136533
"20210629_대구광역시","2021-06-29 00:00:00",대구광역시,633,4402,650165,197191,649532,192789
"20210629_대전광역시","2021-06-29 00:00:00",대전광역시,863,2940,406688,128796,405825,125856
"20210629_부산광역시","2021-06-29 00:00:00",부산광역시,700,9246,1098748,314830,1098048,305584
"20210629_서울특별시","2021-06-29 00:00:00",서울특별시,3278,21853,2829341,887508,2826063,865655
"20210629_세종특별자치시","2021-06-29 00:00:00",세종특별자치시,40,174,77868,24501,77828,24327
"20210629_울산광역시","2021-06-29 00:00:00",울산광역시,139,1418,295737,82248,295598,80830
"20210629_인천광역시","2021-06-29 00:00:00",인천광역시,846,5579,802468,236707,801622,231128
"20210629_전국","2021-06-29 00:00:00",전국,12703,112722,15304120,4758395,15291417,4645673
"20210629_전라남도","2021-06-29 00:00:00",전라남도,187,4820,720276,244963,720089,240143
"20210629_전라북도","2021-06-29 00:00:00",전라북도,560,5086,654568,215531,654008,210445
"20210629_제주특별자치도","2021-06-29 00:00:00",제주특별자치도,206,1402,196647,61639,196441,60237
"20210629_충청남도","2021-06-29 00:00:00",충청남도,334,5920,689481,225035,689147,219115
"20210629_충청북도","2021-06-29 00:00:00",충청북도,273,5161,519698,162681,519425,157520
"20210630_강원도","2021-06-30 00:00:00",강원도,659,4217,552872,173034,552213,168817
"20210630_경기도","2021-06-30 00:00:00",경기도,2335,21221,3498587,1108826,3496252,1087605
"20210630_경상남도","2021-06-30 00:00:00",경상남도,1477,8915,1008932,322098,1007455,313183
"20210630_경상북도","2021-06-30 00:00:00",경상북도,590,8166,878218,290431,877628,282265
"20210630_광주광역시","2021-06-30 00:00:00",광주광역시,536,3401,429764,143655,429228,140254
"20210630_대구광역시","2021-06-30 00:00:00",대구광역시,1004,4552,651187,203101,650183,198549
"20210630_대전광역시","2021-06-30 00:00:00",대전광역시,730,2802,407424,132521,406694,129719
"20210630_부산광역시","2021-06-30 00:00:00",부산광역시,1636,10349,1100426,326829,1098790,316480
"20210630_서울특별시","2021-06-30 00:00:00",서울특별시,3321,22407,2833050,914519,2829729,892112
"20210630_세종특별자치시","2021-06-30 00:00:00",세종특별자치시,96,171,77966,24854,77870,24683
"20210630_울산광역시","2021-06-30 00:00:00",울산광역시,388,1732,296136,84532,295748,82800
"20210630_인천광역시","2021-06-30 00:00:00",인천광역시,485,5091,803014,243487,802529,238396
"20210630_전국","2021-06-30 00:00:00",전국,16084,116230,15321254,4905462,15305170,4789232
"20210630_전라남도","2021-06-30 00:00:00",전라남도,444,5131,720805,251115,720361,245984
"20210630_전라북도","2021-06-30 00:00:00",전라북도,1279,6027,655883,222533,654604,216506
"20210630_제주특별자치도","2021-06-30 00:00:00",제주특별자치도,136,1284,196788,63259,196652,61975
"20210630_충청남도","2021-06-30 00:00:00",충청남도,527,6195,690046,232391,689519,226196
"20210630_충청북도","2021-06-30 00:00:00",충청북도,441,4569,520156,168277,519715,163708
"20210701_강원도","2021-07-01 00:00:00",강원도,650,4017,553529,178601,552879,174584
"20210701_경기도","2021-07-01 00:00:00",경기도,2508,20602,3501263,1137691,3498755,1117089
"20210701_경상남도","2021-07-01 00:00:00",경상남도,916,7291,1009858,331096,1008942,323805
"20210701_경상북도","2021-07-01 00:00:00",경상북도,292,6738,878534,298718,878242,291980
"20210701_광주광역시","2021-07-01 00:00:00",광주광역시,160,2639,429932,147152,429772,144513
"20210701_대구광역시","2021-07-01 00:00:00",대구광역시,754,5200,651937,209607,651183,204407
"20210701_대전광역시","2021-07-01 00:00:00",대전광역시,549,2233,408167,135569,407618,133336
"20210701_부산광역시","2021-07-01 00:00:00",부산광역시,1144,9597,1101614,337869,1100470,328272
"20210701_서울특별시","2021-07-01 00:00:00",서울특별시,3893,22749,2837158,941358,2833265,918609
"20210701_세종특별자치시","2021-07-01 00:00:00",세종특별자치시,36,202,78008,25240,77972,25038
"20210701_울산광역시","2021-07-01 00:00:00",울산광역시,267,1956,296439,87039,296172,85083
"20210701_인천광역시","2021-07-01 00:00:00",인천광역시,608,4945,803661,249901,803053,244956
"20210701_전국","2021-07-01 00:00:00",전국,14233,107695,15336361,5041240,15322128,4933545
"20210701_전라남도","2021-07-01 00:00:00",전라남도,649,3720,721518,255930,720869,252210
"20210701_전라북도","2021-07-01 00:00:00",전라북도,441,4615,656334,228022,655893,223407
"20210701_제주특별자치도","2021-07-01 00:00:00",제주특별자치도,601,1520,197390,65125,196789,63605
"20210701_충청남도","2021-07-01 00:00:00",충청남도,335,6119,690404,239486,690069,233367
"20210701_충청북도","2021-07-01 00:00:00",충청북도,430,3552,520615,172836,520185,169284
"20210702_강원도","2021-07-02 00:00:00",강원도,121,3542,553672,183883,553551,180341
"20210702_경기도","2021-07-02 00:00:00",경기도,378,17669,3501733,1163425,3501355,1145756
"20210702_경상남도","2021-07-02 00:00:00",경상남도,151,4669,1010027,337778,1009876,333109
"20210702_경상북도","2021-07-02 00:00:00",경상북도,127,4589,878696,304862,878569,300273
"20210702_광주광역시","2021-07-02 00:00:00",광주광역시,139,429,430080,148472,429941,148043
"20210702_대구광역시","2021-07-02 00:00:00",대구광역시,79,3925,652022,214869,651943,210944
"20210702_대전광역시","2021-07-02 00:00:00",대전광역시,42,1307,408215,137644,408173,136337
